tweet_id,author,text,timestamp_utc,is_retweet,is_deleted,ts_confidence
154958481525456896,trump,'Beyond simple justice,2012-01-05T16:12:35.642000+00:00,False,False,ms
154985489852678144,trump,'If Americans understood just how many hidden government fees and taxes are absorbed into the prices of the (cont) http://tl.gd/f5ks7l,2012-01-05T17:59:54.929000+00:00,False,False,ms
154993414830702592,trump,The new season of the Celebrity Apprentice begins Feb. 12--be prepared for the best season yet!http://www.nbc.com/the-apprentice/,2012-01-05T18:31:24.391000+00:00,False,False,ms
155000792967946240,trump,China is driving the price of gold up in order to ease pressure against Iranian sanctions. http://bit.ly/zTIER0,2012-01-05T19:00:43.476000+00:00,False,False,ms
155014799909064704,trump,President @ BarackObama's vacation is costing taxpayers millions of dollars----Unbelievable!,2012-01-05T19:56:22.991000+00:00,False,False,ms
155288367439937536,trump,'This season of Celebrity Apprentice is even bigger and better than ever. We've never had more candidates and (cont) http://tl.gd/f64ldf,2012-01-06T14:03:26.573000+00:00,False,False,ms
155298699151544321,trump,I know that Diane Brady is a great writer--she's covered me for years and has proven herself to be a writer of (cont) http://tl.gd/f65f9h,2012-01-06T14:44:29.845000+00:00,False,False,ms
155341278752681984,trump,My interview with @ seanhannity discussing Iran,2012-01-06T17:33:41.613000+00:00,False,False,ms
155342271691243522,trump,'People who have the ability to work should. But with the government happy to send checks,2012-01-06T17:37:38.348000+00:00,False,False,ms
155363299377160193,trump,'If other countries benefit from our armed forces protecting them,2012-01-06T19:01:11.739000+00:00,False,False,ms
155371968630239232,trump,'Getting China to stop playing its currency charades can begin whenever we elect a president ready to take decisive action.' # TimeToGetTough,2012-01-06T19:35:38.650000+00:00,False,False,ms
155375714064011264,trump,He @ marcorubio is right - @ BarackObama is turning America into a deadbeat nation with his reckless and dangerous (cont) http://tl.gd/f6ao19,2012-01-06T19:50:31.631000+00:00,False,False,ms
155379888990339073,trump,Now @ BarackObama is planning to have we the taxpayers pay off mortgages--he will spend this country into the ground. http://bit.ly/wscALx,2012-01-06T20:07:07.011000+00:00,False,False,ms
155383877114929156,trump,Imitation is the sincerest form of flattery - 'Huntsman goes Donald Trump'http://politi.co/wUXBkb,2012-01-06T20:22:57.854000+00:00,False,False,ms
155393392015192064,trump,AMAZING - @ BarackObama has actually found a government program he can cut in half - the Defense Department...bad (cont) http://tl.gd/f6bbrs,2012-01-06T21:00:46.383000+00:00,False,False,ms
156398048526868480,trump,Be sure to watch my interview on @ Gretawire tonight!,2012-01-09T15:32:55.161000+00:00,False,False,ms
156402387970560001,trump,'Government needs to stop pick-pocketing your wallet. Every time it does,2012-01-09T15:50:09.765000+00:00,False,False,ms
156406335305555968,trump,My @ foxandfriends interview from this morning http://fxn.ws/wez4y1,2012-01-09T16:05:50.883000+00:00,False,False,ms
156418621101457408,trump,'Instead of creating new jobs,2012-01-09T16:54:40.045000+00:00,False,False,ms
156445416257363968,trump,'Sadly,2012-01-09T18:41:08.508000+00:00,False,False,ms
156454447206248448,trump,??? @ BarackObama held a raffle with donors for a lunch in the White House. The winners were conveniently all (cont) http://tl.gd/f863h9,2012-01-09T19:17:01.654000+00:00,False,False,ms
156458537554411521,trump,Priorities: @ BarackObama wants to slash a Trillion dollars from military spending while raising the salaries of (cont) http://tl.gd/f868nh,2012-01-09T19:33:16.869000+00:00,False,False,ms
156471356572172288,trump,Why do you need a photo ID to buy a drain cleaner http://cbsloc.al/yWqIbq but not to vote?,2012-01-09T20:24:13.161000+00:00,False,False,ms
156479909072609280,trump,ObamaCare is such a national treasure that @ BarackObama has waived over 1,2012-01-09T20:58:12.236000+00:00,False,False,ms
156784379606204416,trump,My @ FoxNews interview with @ gretawire where I discuss my potential GOP endorsement and the NH primaryhttp://bit.ly/y7h3Yx,2012-01-10T17:08:03.668000+00:00,False,False,ms
156786856862818304,trump,'Restoring American wealth will require that we get tough. The next president must understand that America's (cont) http://tl.gd/f8n77v,2012-01-10T17:17:54.292000+00:00,False,False,ms
156817361683480577,trump,'We need a president who knows how to get things done,2012-01-10T19:19:07.208000+00:00,False,False,ms
156819938265415681,trump,'The damage that Democrats,2012-01-10T19:29:21.513000+00:00,False,False,ms
156821392720011264,trump,This is why @ TimTebow is a winner. He lays everything out on the field. He never quits and never gives up. That's why he is a success.,2012-01-10T19:35:08.282000+00:00,False,False,ms
156824942573404160,trump,New Hampshire has a major decision to make today. Hopefully we won't have to hear any more Mandarin spoken in future debates.,2012-01-10T19:49:14.633000+00:00,False,False,ms
156829591267328000,trump,3 Chief of Staffs in less than 3 years of being President: Part of the reason why @ BarackObama can't manage to pass his agenda.,2012-01-10T20:07:42.968000+00:00,False,False,ms
156843162869051392,trump,Why are we building a $1Billion embassy in Iraq when the country kicked us out,2012-01-10T21:01:38.690000+00:00,False,False,ms
156845350689325056,trump,OPEC has just raised oil to over $102/Barrel. And @ BarackObama still won't approve the Keystone Pipeline. Does he want high gas prices?,2012-01-10T21:10:20.307000+00:00,False,False,ms
157132212192542720,trump,'President Reagan had it right: Social Security is here to stay. We must root out the fraud and make it more (cont) http://tl.gd/f98ple,2012-01-11T16:10:13.419000+00:00,False,False,ms
157149168928948225,trump,'A real president should take pride in saving and spending your money wisely,2012-01-11T17:17:36.220000+00:00,False,False,ms
157173980128743425,trump,51% of @ JonHuntsman's NH voters are satisfied with @ BarackObama as president http://bit.ly/wrFCtm So is @ JonHuntsman!,2012-01-11T18:56:11.671000+00:00,False,False,ms
157197746460307457,trump,If you stop by Trump Tower (Fifth Avenue between 56th and 57th Streets) you can buy a pre-signed copy of # TimeToGetTough.,2012-01-11T20:30:38.006000+00:00,False,False,ms
157563804614541312,trump,America deserves a commander in chief who respects the challenges and realities our Armed Forces face in our (cont) http://tl.gd/f9ut30,2012-01-12T20:45:13.071000+00:00,False,False,ms
157564607765032962,trump,With unempoyment over 10% in 2009,2012-01-12T20:48:24.557000+00:00,False,False,ms
157566407180165120,trump,The US is always getting ripped off! China gets cheap oil from Iran and Iraq as US pays for Hormuz Patrols to (cont) http://tl.gd/f9uvoa,2012-01-12T20:55:33.571000+00:00,False,False,ms
157570821316022273,trump,An Iranian nuclear scientist's car exploded in Tehran yesterday--lots of problems to come-- @ BarackObama --we need real leadership.,2012-01-12T21:13:05.983000+00:00,False,False,ms
157577318439714816,trump,Newt attacks on @ MittRomney record at Bain an attack on free enterprise and entrepreneurship. Mistake!,2012-01-12T21:38:55.018000+00:00,False,False,ms
157879563173629953,trump,Our Marines are sent to kill the Taliban not coddle them. USMC should be praised not investigated. Semper Fi !,2012-01-13T17:39:55.778000+00:00,False,False,ms
157881540003635200,trump,'I love America. And when you love something you protect it passionately--fiercely,2012-01-13T17:47:47.091000+00:00,False,False,ms
157911891644133376,trump,'The American work ethic is what led generations of Americans to create our once prosperous nation.' (cont) http://tl.gd/fahua3,2012-01-13T19:48:23.486000+00:00,False,False,ms
157916147122053120,trump,'For too long we've been pushed around,2012-01-13T20:05:18.071000+00:00,False,False,ms
157918533655871488,trump,While @ BarackObama is slashing the military,2012-01-13T20:14:47.065000+00:00,False,False,ms
157924158859247617,trump,The Republicans should NOT give @ BarackObama the authority to raise the debt another $1.2Trillion (cont) http://tl.gd/faic27,2012-01-13T20:37:08.218000+00:00,False,False,ms
157930590560194560,trump,Newly released documents show Geithner to be laughing as the financial crisis loomed http://wapo.st/A5aooi,2012-01-13T21:02:41.655000+00:00,False,False,ms
158962214802436097,trump,# trumpvlog The Republicans must defeat @ BarackObama,2012-01-16T17:22:00.041000+00:00,False,False,ms
159295106678145026,trump,The debate was great last night--- all performed well!,2012-01-17T15:24:47.649000+00:00,False,False,ms
159296322443280385,trump,Rosie O'Donnell's show is 'dead'- can't keep going for long with such poor ratings. @ Rosie is a stone cold (cont) http://tl.gd/fcr1ra,2012-01-17T15:29:37.510000+00:00,False,False,ms
159297839292354560,trump,My interview with @ IngrahamAngle discussing the GOP primary,2012-01-17T15:35:39.155000+00:00,False,False,ms
159301974695751680,trump,Enjoyed giving a special video message yesterday at @ ralphreed’s Faith and Freedom SC Presidential Kickoff.,2012-01-17T15:52:05.112000+00:00,False,False,ms
159306008706023424,trump,My @ foxandfriends interview in which I discuss @ JonHuntsman’s withdrawal from the GOP primary and the Bain attackshttp://bit.ly/AwaEUK,2012-01-17T16:08:06.895000+00:00,False,False,ms
159323722245881856,trump,“ @ BarackObama may have been a good ‘community organizer,2012-01-17T17:18:30.132000+00:00,False,False,ms
159352622111916032,trump,“The final part of restoring fiscal sanity to America is the most obvious,2012-01-17T19:13:20.397000+00:00,False,False,ms
159367254935470080,trump,“Get it straight: Pakistan is not our friend. We’ve given them billions and billions of dollars,2012-01-17T20:11:29.134000+00:00,False,False,ms
159377740569645056,trump,@ BarackObama will attack Iran in order to get re-elected.,2012-01-17T20:53:09.104000+00:00,False,False,ms
159378850558644224,trump,I bought Tim Tebow's jersey and helmet at auction for a good cause- fighting breast cancerhttp://onforb.es/A6JGCP,2012-01-17T20:57:33.746000+00:00,False,False,ms
159386432752992257,trump,There are 11 more Solyndras in the @ BarackObama energy program http://bit.ly/z37F0A He loves to waste our (cont) http://tl.gd/fcveg3,2012-01-17T21:27:41.482000+00:00,False,False,ms
159416243881914368,trump,@ BarackObama won’t approve the Keystone Pipeline so Canada is now looking to sell their oil to China (cont) http://tl.gd/fd0h00,2012-01-17T23:26:09.009000+00:00,False,False,ms
159725132393357312,trump,Receiving @ AmericanCancer Lifetime Achievement Award & chairing @FollowLola debut @ CarnegieHall on Jan.19 http://ow.ly/8h2pQ,2012-01-18T19:53:33.769000+00:00,False,False,ms
159729715568066560,trump,“To state the obvious,2012-01-18T20:11:46.483000+00:00,False,False,ms
159741700355534850,trump,@ BarackObama ‘asked’ Iran for our drone back. They are returning a miniature model. http://wapo.st/zTSmgB Another diplomatic coup!,2012-01-18T20:59:23.879000+00:00,False,False,ms
159756437214597121,trump,@ BarackObama is unveiling a tourism plan in Disney World on Thursday. http://trib.in/AAG5eR,2012-01-18T21:57:57.420000+00:00,False,False,ms
159760347727794176,trump,Listen to my interview with @ gretawire tonight at 10PM ET on @ FoxNews.,2012-01-18T22:13:29.759000+00:00,False,False,ms
159772392590295040,trump,“China presents three big threats to the United States in its outrageous currency manipulation,2012-01-18T23:01:21.478000+00:00,False,False,ms
159772517161115648,trump,“The problem is that we have a president who is more concerned with pursuing some sort of bizarre ideological (cont) http://tl.gd/fdjjkn,2012-01-18T23:01:51.178000+00:00,False,False,ms
160082903806656512,trump,My @ FoxNews with @ gretawire discussing the Keystone pipeline,2012-01-19T19:35:13.121000+00:00,False,False,ms
160083387774799872,trump,Rick Perry--a good man,2012-01-19T19:37:08.508000+00:00,False,False,ms
160086056216166400,trump,'A tough negotiator can make the Chinese back off. We've done it before.' # TimeToGetTough http://amzn.to/wwX http://bit.ly/ApzIojH11,2012-01-19T19:47:44.714000+00:00,False,False,ms
160088158787211264,trump,Conservatives have to be smart in the way we speak. Using crazy language that terifies seniors accomplishes (cont) http://tl.gd/fe534a,2012-01-19T19:56:06.006000+00:00,False,False,ms
160090180047474689,trump,''Our country has a big heart. And it's a point of national pride that we take care of our own.' # TimeToGetTough (cont) http://tl.gd/fe55di,2012-01-19T20:04:07.912000+00:00,False,False,ms
160092592661475328,trump,Texas is lucky to have him--- @ GovernorPerry is a great guy!,2012-01-19T20:13:43.124000+00:00,False,False,ms
160097265044819968,trump,Playing politics with the Keystone decision? @ BarackObama vetos 20,2012-01-19T20:32:17.107000+00:00,False,False,ms
160100391114117121,trump,When will @ BarackObama release his transcripts? What is he hiding?,2012-01-19T20:44:42.420000+00:00,False,False,ms
160104653047087105,trump,The national debt continues to rise at record levels and today @ BarackObama is in Disney World. He lives in a fantasy.,2012-01-19T21:01:38.544000+00:00,False,False,ms
160408222853902337,trump,The law requires individuals pay 15% on carried interest. Why would a potential President pay more than he or she is supposed to?,2012-01-20T17:07:55.226000+00:00,False,False,ms
160411538828701696,trump,'We have a president who has a vendetta against businesspeople and considers them the enemy.' # TimeToGetTough (cont) http://tl.gd/femj7c,2012-01-20T17:21:05.816000+00:00,False,False,ms
160415176754081792,trump,'In all my years in business and participating in politics I've never seen the country as divided as it is right (cont) http://tl.gd/fempgi,2012-01-20T17:35:33.165000+00:00,False,False,ms
160429486515568640,trump,The White House should stop publicly pressuring Israel on Iran. Iran's nuclear program is the threat,2012-01-20T18:32:24.878000+00:00,False,False,ms
160431626046799873,trump,Obama's new campaign ad defends Solyndra http://bit.ly/wNAfqb I guess losing $500M is a cause for celebration for @ BarackObama.,2012-01-20T18:40:54.982000+00:00,False,False,ms
160444554452013057,trump,Canada will now sell its oil to China because @ BarackObama rejected Keystone. At least China knows a good deal when they see it.,2012-01-20T19:32:17.354000+00:00,False,False,ms
160451510608736256,trump,China has hacked another US government body. http://bit.ly/yBGHBP When will we learn?,2012-01-20T19:59:55.831000+00:00,False,False,ms
161475180684787713,trump,Congratulations to @ newtgingrich on a stunning win in South Carolina. All eyes are on Florida now.,2012-01-23T15:47:37.796000+00:00,False,False,ms
161476612582412289,trump,My @Newsmax_Media interview from Friday where I predicted that @ newtgingrich in South Carolina would change the race.http://bit.ly/xoFMs6,2012-01-23T15:53:19.187000+00:00,False,False,ms
161485298075844610,trump,'While Obama is obsessed with 'green collar jobs,2012-01-23T16:27:49.970000+00:00,False,False,ms
161491946173505536,trump,'I have great respect for the people that represent China. What I don't respect is the way that we negotiate and (cont) http://tl.gd/fghhlr,2012-01-23T16:54:15.000000+00:00,False,False,ms
161517977768968192,trump,'To the @ BarackObama administration,2012-01-23T18:37:41.416000+00:00,False,False,ms
161524447705169920,trump,A tough week was had by@MittRomney,2012-01-23T19:03:23.969000+00:00,False,False,ms
161539694805516291,trump,Iran is threatening to shut the Strait of Hormuz and @ BarackObama won't approve the Keystone pipeline. His energy policy makes America weak.,2012-01-23T20:03:59.161000+00:00,False,False,ms
161542228811067392,trump,Obama wants Americans to keep buying crude from OPEC who is ripping us off instead of our ally Canada through (cont) http://tl.gd/fgjtuo,2012-01-23T20:14:03.315000+00:00,False,False,ms
161824032667344896,trump,Done deal: I'm starring in the @ CENTURY21 Super Bowl spot. Details: http://c21.in/zBygRH # C21SuperBowl,2012-01-24T14:53:50.590000+00:00,False,False,ms
161853586089836545,trump,My @ foxandfriends interview discussing @ newtgingrich's SC win,2012-01-24T16:51:16.675000+00:00,False,False,ms
161854420991213570,trump,It is time he proves he can negotiate a good deal: @johnboehner MUST tie any payroll tax cut extension DIRECTLY to Keystone being approved.,2012-01-24T16:54:35.731000+00:00,False,False,ms
161880088898584578,trump,'It starts with China and OPEC. The hundreds of billions of dollars they steal from us each year must end right (cont) http://tl.gd/fh6mek,2012-01-24T18:36:35.437000+00:00,False,False,ms
161881544192040961,trump,'Look,2012-01-24T18:42:22.406000+00:00,False,False,ms
161882881810112512,trump,'Capitalism requires capital. When government robs capital from investors,2012-01-24T18:47:41.319000+00:00,False,False,ms
161892546224721920,trump,Tonight in his SOTU,2012-01-24T19:26:05.495000+00:00,False,False,ms
161897926711455745,trump,It has been 1,2012-01-24T19:47:28.303000+00:00,False,False,ms
161902255820386304,trump,A gallon of gas has more than doubled while @ BarackObama has been POTUS and he still won't approve Keystone.,2012-01-24T20:04:40.443000+00:00,False,False,ms
161908088851529728,trump,It is a shame Keystone wasn't powered by solar panels and wind because then @ BarackObama would have wasted billions on it.,2012-01-24T20:27:51.146000+00:00,False,False,ms
162209676795195392,trump,My daughter Ivanka thinks I should run for President. Maybe I should listen. http://bit.ly/wOvnkn,2012-01-25T16:26:15.315000+00:00,False,False,ms
162214153061273601,trump,All I heard in the SOTU was proposals for more govt,2012-01-25T16:44:02.540000+00:00,False,False,ms
162219186599362560,trump,'People are smart. They know you can't be 'for' jobs but against those who create them. It doesn't work.' (cont) http://tl.gd/fhp3n6,2012-01-25T17:04:02.629000+00:00,False,False,ms
162245627802173441,trump,'All raising taxes on businesses does is force business owners to lay off employees they can no longer afford.' (cont) http://tl.gd/fhqk2l,2012-01-25T18:49:06.703000+00:00,False,False,ms
162248868459851776,trump,Tom Brokaw keeps calling Mitt Romney 'George' (Mitt's father). Sadly,2012-01-25T19:01:59.336000+00:00,False,False,ms
162250087303610368,trump,'For a president who likes to showcase how hip and tech savvy he is,2012-01-25T19:06:49.931000+00:00,False,False,ms
162267391156432896,trump,Notice how @ BarackObama failed to mention ObamaCare last night in his SOTU. Even he knows it is terrible.,2012-01-25T20:15:35.491000+00:00,False,False,ms
162271898095468544,trump,After Solyndra,2012-01-25T20:33:30.029000+00:00,False,False,ms
162278468451713025,trump,Keystone pipeline would create 20,2012-01-25T20:59:36.524000+00:00,False,False,ms
162282195451518976,trump,Last night in his SOTU,2012-01-25T21:14:25.110000+00:00,False,False,ms
162284282470072321,trump,# trumpvlog My thoughts on the State of the Union address,2012-01-25T21:22:42.694000+00:00,False,False,ms
162286150147518464,trump,Check out this great story from the @ WSJ...http://on.wsj.com/A59NXq,2012-01-25T21:30:07.983000+00:00,False,False,ms
162584119996461056,trump,My @ SquawkCNBC interview from earlier in the week discussing the GOP primary and @ newtgingrich's electability http://bit.ly/zF7JaZ,2012-01-26T17:14:09.531000+00:00,False,False,ms
162587605458878464,trump,My @ gretawire interview discussing @ IvankaTrump wanting me to run for POTUS,2012-01-26T17:28:00.530000+00:00,False,False,ms
162624417061552128,trump,@ BarackObama’s SOTU ratings were down 12% from 2011 http://bit.ly/xihyQq He can't even deliver ratings in an election year.,2012-01-26T19:54:17.100000+00:00,False,False,ms
162630921869205506,trump,@ BarackObama gave 1% of his income to charity from 2000 through 2004 http://bit.ly/wW7evv I guess he only likes spending our money.,2012-01-26T20:20:07.967000+00:00,False,False,ms
162642152701165568,trump,@ BarackObama’s SOTU claim that “companies get tax breaks for moving jobs and profits overseas” is 100% false http://bit.ly/xc0HjI,2012-01-26T21:04:45.606000+00:00,False,False,ms
162642496839618560,trump,“We need more grown-ups in Washington,2012-01-26T21:06:07.655000+00:00,False,False,ms
162649206908133376,trump,“Did you know that with the natural gas reserves we have in the United States we could power America’s (cont) http://tl.gd/fifsh9,2012-01-26T21:32:47.460000+00:00,False,False,ms
162654865775013890,trump,@ BarackObama’s Russian Ambassador stated that he supports ‘universal values’ not ‘American values’ (cont) http://tl.gd/fig2gl,2012-01-26T21:55:16.639000+00:00,False,False,ms
162655426750578688,trump,Watch me on @Hannityshow tonight at 9PM ET on @ FoxNews.,2012-01-26T21:57:30.386000+00:00,False,False,ms
162665104754737152,trump,“It’s sad—truly sad and disgraceful—the way Obama has allowed America to be abused and kicked around (cont) http://tl.gd/figdha,2012-01-26T22:35:57.802000+00:00,False,False,ms
162944015908601859,trump,'Sadly,2012-01-27T17:04:15.403000+00:00,False,False,ms
162945221989122049,trump,'I've got news for President Obama: America is not what's wrong with the world.' # TimeToGetTough http://bit.ly/wNYhAc http://amzn.to/yHaeHX,2012-01-27T17:09:02.955000+00:00,False,False,ms
162965353096425472,trump,Watch the clip from my # C21 Super Bowl spot on @ AccessHollywood tonight.,2012-01-27T18:29:02.585000+00:00,False,False,ms
162968021030281216,trump,He makes a mistake 'every hour,2012-01-27T18:39:38.670000+00:00,False,False,ms
162970468528304128,trump,My interview with @ seanhannity discussing this season's @ ApprenticeNBC,2012-01-27T18:49:22.199000+00:00,False,False,ms
162975718828015616,trump,He admits his presidency has been flawed...but @ BarackObama claims economy is stronger.http://bit.ly/x4ki33,2012-01-27T19:10:13.968000+00:00,False,False,ms
162980067415298048,trump,For those who missed my chat with @hannityshow on radio,2012-01-27T19:27:30.752000+00:00,False,False,ms
162986989459746816,trump,Another electric car firm that @ BarackObama gave $118M just went bankrupt. http://CNSnews.com He loves to waste our tax dollars.,2012-01-27T19:55:01.096000+00:00,False,False,ms
162990801721368576,trump,Check out this photo shoot video of @ IvankaTrump's Spring 2012 collection.... http://youtu.be/pZ5Os28RQ-o,2012-01-27T20:10:10.010000+00:00,False,False,ms
162998866747207681,trump,Food stamps up 45%. Federal handouts up 45%. Is @ BarackObama happy? http://bit.ly/zJ3fOm,2012-01-27T20:42:12.862000+00:00,False,False,ms
164009909325807616,trump,My interview with @ FaceTheNation from yesterday where I discuss the state of the GOP primary. http://bit.ly/A43ezl,2012-01-30T15:39:44.197000+00:00,False,False,ms
164012329116246017,trump,'The military threat from China is gigantic and it's no surprise that the Communist Chinese government lies (cont) http://tl.gd/fknea2,2012-01-30T15:49:21.120000+00:00,False,False,ms
164015264151764992,trump,Congratulations to @ TrumpNewYork on 15 years of unparalleled luxury on Central Park! Watch how I started it athttp://bit.ly/zFIcos,2012-01-30T16:01:00.887000+00:00,False,False,ms
164021845450948608,trump,'To the @ BarackObama administration,2012-01-30T16:27:09.991000+00:00,False,False,ms
164026178489950209,trump,Glad to hear Bella Santorum is recovering. @ RickSantorum has a beautiful family.,2012-01-30T16:44:23.068000+00:00,False,False,ms
164032245475184640,trump,'We need a dealmaker in the White House @ BarackObama who knows how to think innovatively and make smart deals.' (cont) http://tl.gd/fkocpg,2012-01-30T17:08:29.550000+00:00,False,False,ms
164059813339332609,trump,President @ BarackObama has begun meeting with the Taliban and building 'trust' http://nyti.ms/zY3tDG The Taliban supported 9/11.,2012-01-30T18:58:02.241000+00:00,False,False,ms
164071063230226432,trump,The GOP primary is getting very nasty. The candidates need to remember that @ BarackObama is the main target. He must not be reelected.,2012-01-30T19:42:44.424000+00:00,False,False,ms
164077839258353665,trump,Keystone must be approved through Congress. @ BarackObama is costing America over 20,2012-01-30T20:09:39.955000+00:00,False,False,ms
164085349516193794,trump,The Islamists are taking over Egypt through the election. http://bit.ly/wGMytz Why did @ BarackObama force Mubarak out? He was an ally.,2012-01-30T20:39:30.540000+00:00,False,False,ms
164384098842984449,trump,Today is a big day for us and for Toronto: Trump International Hotel & Tower Toronto opens today. (cont) http://tl.gd/flbff6,2012-01-31T16:26:37.930000+00:00,False,False,ms
164385712496578560,trump,My appearance this morning on Good Morning America... http://bit.ly/z7HGdP,2012-01-31T16:33:02.655000+00:00,False,False,ms
164397568997072897,trump,All eyes are on Florida today. I will be watching the GOP primary results very closely. We need the right candidate to beat @ BarackObama.,2012-01-31T17:20:09.465000+00:00,False,False,ms
164398134766735362,trump,My @ foxandfriends interview discussing my possible GOP endorsement,2012-01-31T17:22:24.355000+00:00,False,False,ms
164400223064567808,trump,My @ gretawire interview discussing @ BarackObama's economic failures,2012-01-31T17:30:42.244000+00:00,False,False,ms
164422244846669824,trump,'It is simply immoral for the government to encourage able-bodied Americans to think that a life on welfare,2012-01-31T18:58:12.646000+00:00,False,False,ms
164423594368188416,trump,'What's incredible is that Obamacare hasn't even kicked in yet and already it's doing tremendous damage.' (cont) http://tl.gd/fldn2s,2012-01-31T19:03:34.397000+00:00,False,False,ms
164427904556605441,trump,A commander in chief has to possess the right instincts. That's one of the biggest problems with @ BarackObama: (cont) http://tl.gd/fldscf,2012-01-31T19:20:42.026000+00:00,False,False,ms
164431720886706176,trump,The Muslim Brotherhood,2012-01-31T19:35:51.910000+00:00,False,False,ms
164438357944963072,trump,The banks need to start lending again otherwise the economy will continue its downturn. This is why we bailed the banks out!,2012-01-31T20:02:14.308000+00:00,False,False,ms
164446633474539520,trump,Keystone: @johnboehner MUST pass Keystone by linking it to another bill. http://yhoo.it/zuknDY,2012-01-31T20:35:07.348000+00:00,False,False,ms
164711995927576576,trump,Formerly of the New York Times,2012-02-01T14:09:34.687000+00:00,False,False,ms
164724403349897216,trump,Congratulations to @ MittRomney for an impressive win in Florida. He performed well under pressure.,2012-02-01T14:58:52.847000+00:00,False,False,ms
164728677618298880,trump,Great news that the New York Stock Exchange won't be owned by a German company. European regulators turned the (cont) http://tl.gd/flu1iv,2012-02-01T15:15:51.912000+00:00,False,False,ms
164730716050038784,trump,My @ jrg710 interview discussing building a cemetery next to Trump National,2012-02-01T15:23:57.912000+00:00,False,False,ms
164732898619039744,trump,My @ FoxNews interview with @ TeamCavuto discussing the national housing market,2012-02-01T15:32:38.277000+00:00,False,False,ms
164738445200211968,trump,I was on @ SquawkBox this morning http://bit.ly/wZKH8S,2012-02-01T15:54:40.685000+00:00,False,False,ms
164743445175476224,trump,'A tough negotiator can make the Chinese back off. We've done it before.' # TimeToGetTough http://amzn.to/x2SUlu http://bit.ly/wNYhAc,2012-02-01T16:14:32.772000+00:00,False,False,ms
164747859969839104,trump,'America became a powerhouse because of our deep belief in the virtue of self-reliance.' # TimeToGetTough (cont) http://tl.gd/flvgbf,2012-02-01T16:32:05.341000+00:00,False,False,ms
164768883641823232,trump,'The point is: the Chinese are smart--they respond to economic pressure,2012-02-01T17:55:37.775000+00:00,False,False,ms
164776623193862144,trump,Shocking--two of @ BarackObama's largest campaign bundlers are directly linked to Solyndra http://apne.ws/ArsbFe What a coincidence!,2012-02-01T18:26:23.028000+00:00,False,False,ms
164784549040111616,trump,His spending is reckless: @ BarackObama will set a record fourth year of a $1 trillion budget deficit.http://reut.rs/z7hL0x,2012-02-01T18:57:52.697000+00:00,False,False,ms
164806090444378113,trump,He @ BarackObama wants to release 5 senior Taliban detainees back to the Taliban. http://reut.rs/xcSRTz The Taliban out negotiates him!,2012-02-01T20:23:28.568000+00:00,False,False,ms
164832511669714944,trump,# trumpvlog @ BarackObama's dismal record in today's video blog.... http://youtu.be/UXAJX3cBHQo,2012-02-01T22:08:27.879000+00:00,False,False,ms
164840751178592256,trump,I will be making a major announcement tomorrow (Thursday,2012-02-01T22:41:12.331000+00:00,False,False,ms
165074381876363266,trump,I will be making a major announcement today at 12:30 pm PST at Trump International Hotel & Tower,2012-02-02T14:09:34.230000+00:00,False,False,ms
165185312417517568,trump,Watch my endorsement of @ MittRomney.http://youtu.be/nmwzGMmGcJw,2012-02-02T21:30:22.132000+00:00,False,False,ms
165458482621980672,trump,I bet the dumbest political commentator on television,2012-02-03T15:35:50.984000+00:00,False,False,ms
165461756976693248,trump,Sleepy eyed @ chucktodd thinks Las Vegas is a state--see @ todayshow this morning.,2012-02-03T15:48:51.651000+00:00,False,False,ms
165469881498738688,trump,The New York Times/Bill Carter/Sept.26,2012-02-03T16:21:08.688000+00:00,False,False,ms
165504095535370240,trump,I watched @ BarackObama at the National Prayer Breakfast -- and he looked totally uncomfortable with his words. (cont) http://tl.gd/fn7o65,2012-02-03T18:37:05.950000+00:00,False,False,ms
165504889353535488,trump,My @ CNNS interview with @ wolfblitzercnn discussing my endorsement of @ MittRomney and why he can beat @ BarackObama http://bit.ly/A7xmxB,2012-02-03T18:40:15.211000+00:00,False,False,ms
165506796834926592,trump,My @ FoxNews interview with @ TeamCavuto discussing my endorsement of @ MittRomney and how I came to my decisionhttp://bit.ly/wbkrHk,2012-02-03T18:47:49.990000+00:00,False,False,ms
165513947812855808,trump,'We have to combat the welfare mentality that says individuals are entitled to live off taxpayers.' (cont) http://tl.gd/fn85ac,2012-02-03T19:16:14.916000+00:00,False,False,ms
165522484194582528,trump,My @ FoxNews interview with @ gretawire discussing why I endorsed @ MittRomney and why he will make a great Presidenthttp://bit.ly/Af0ndP,2012-02-03T19:50:10.148000+00:00,False,False,ms
165539149468807169,trump,The CBO has predicted that unemployment will rise to 8.8% this next year. http://politi.co/A76XJC This is @ BarackObama's economic recovery.,2012-02-03T20:56:23.459000+00:00,False,False,ms
166204054152810496,trump,You’re hired! The @ CENTURY21 ad is airing during the # SuperBowl and you need to get voting! Vote for me & @ CENTURY21: http://c21.in/c21SBapp,2012-02-05T16:58:29.089000+00:00,False,False,ms
