ticker,session_date,open,high,low,close,volume
SMH,2024-02-14T00:00:00Z,128.37,128.88,126.21,126.72,1514202
SMH,2024-02-15T00:00:00Z,126.4,127.59,125.89,127.08,1013044
SMH,2024-02-16T00:00:00Z,126.55,127.06,126.03,126.54,3776530
SMH,2024-02-20T00:00:00Z,125.93,126.43,125.25,125.75,1621461
SMH,2024-02-21T00:00:00Z,125.99,126.95,125.49,126.44,4473955
SMH,2024-02-22T00:00:00Z,126.56,127.07,125.2,125.7,1092171
SMH,2024-02-23T00:00:00Z,126.47,126.98,125.24,125.74,4115578
SMH,2024-02-26T00:00:00Z,125.87,126.37,123.51,124.01,1705963
SMH,2024-02-27T00:00:00Z,123.93,124.43,122.16,122.65,4626667
SMH,2024-02-28T00:00:00Z,122.23,122.72,120.77,121.25,2918943
SMH,2024-02-29T00:00:00Z,121.13,121.61,119.03,119.51,1167976
ITA,2024-01-02T00:00:00Z,139.99,143.09,139.43,142.52,4073246
ITA,2024-01-03T00:00:00Z,142.09,144.06,141.52,143.49,4730743
ITA,2024-01-04T00:00:00Z,143.67,144.39,143.1,143.81,2227817
ITA,2024-01-05T00:00:00Z,143.58,144.15,141.61,142.18,3128349
ITA,2024-01-08T00:00:00Z,141.75,144.14,141.18,143.57,2697482
ITA,2024-01-09T00:00:00Z,143.16,145.94,142.59,145.36,4961187
ITA,2024-01-10T00:00:00Z,145.07,146.43,144.49,145.85,4777145
ITA,2024-01-11T00:00:00Z,145.73,147.91,145.15,147.32,1146500
ITA,2024-01-12T00:00:00Z,147.4,147.99,144.92,145.5,2100780
ITA,2024-01-16T00:00:00Z,145.61,146.19,144.87,145.45,2657023
ITA,2024-01-17T00:00:00Z,145.37,145.95,143.34,143.92,3080395
ITA,2024-01-18T00:00:00Z,144.25,145.19,143.67,144.61,1143753
ITA,2024-01-19T00:00:00Z,144.59,147.36,144.01,146.77,3947375
ITA,2024-01-22T00:00:00Z,146.83,147.42,145.05,145.63,3877757
ITA,2024-01-23T00:00:00Z,145.69,146.27,142.66,143.23,3165355
ITA,2024-01-24T00:00:00Z,142.59,146.5,142.02,145.92,2051234
ITA,2024-01-25T00:00:00Z,146.06,148.47,145.48,147.88,2381782
ITA,2024-01-26T00:00:00Z,148.24,148.83,144.32,144.9,2017733
ITA,2024-01-29T00:00:00Z,144.31,144.89,142.55,143.12,3857683
ITA,2024-01-30T00:00:00Z,143.3,143.87,142.13,142.7,4640858
ITA,2024-01-31T00:00:00Z,143.01,143.58,141.68,142.25,4134801
ITA,2024-02-01T00:00:00Z,142.49,143.06,140.22,140.78,1214978
ITA,2024-02-02T00:00:00Z,139.82,140.38,137.9,138.45,2523342
ITA,2024-02-05T00:00:00Z,138.36,140.03,137.81,139.47,3075589
ITA,2024-02-06T00:00:00Z,139.59,140.15,137.19,137.74,1713180
ITA,2024-02-07T00:00:00Z,137.97,138.52,137.42,137.97,1182877
ITA,2024-02-08T00:00:00Z,137.62,138.62,137.07,138.07,1039081
ITA,2024-02-09T00:00:00Z,138.52,139.07,137.47,138.02,4970703
ITA,2024-02-12T00:00:00Z,137.71,138.26,135.43,135.97,2080448
ITA,2024-02-13T00:00:00Z,135.97,136.51,134.55,135.09,3302158
ITA,2024-02-14T00:00:00Z,135.39,135.93,134.42,134.96,4481877
ITA,2024-02-15T00:00:00Z,135.07,136.34,134.53,135.8,3763466
ITA,2024-02-16T00:00:00Z,135.46,136.0,133.55,134.09,4949582
ITA,2024-02-20T00:00:00Z,133.37,133.9,132.78,133.31,3537745
ITA,2024-02-21T00:00:00Z,132.99,134.47,132.46,133.93,2306096
ITA,2024-02-22T00:00:00Z,133.84,135.76,133.3,135.22,4438284
ITA,2024-02-23T00:00:00Z,135.02,135.56,131.29,131.82,3255992
ITA,2024-02-26T00:00:00Z,131.48,132.01,130.75,131.28,2435558
ITA,2024-02-27T00:00:00Z,131.53,134.2,131.0,133.67,4319849
ITA,2024-02-28T00:00:00Z,133.7,134.35,133.17,133.81,3144721
ITA,2024-02-29T00:00:00Z,134.14,136.31,133.6,135.77,4874291
SPY,2024-01-02T00:00:00Z,150.09,150.69,148.05,148.64,2946704
SPY,2024-01-03T00:00:00Z,149.18,149.78,147.99,148.58,2726528
SPY,2024-01-04T00:00:00Z,148.06,148.65,145.47,146.05,4188660
SPY,2024-01-05T00:00:00Z,146.06,146.91,145.48,146.32,3219184
SPY,2024-01-08T00:00:00Z,146.58,147.17,145.89,146.48,1815831
SPY,2024-01-09T00:00:00Z,146.06,146.64,143.98,144.56,3084525
SPY,2024-01-10T00:00:00Z,145.26,146.12,144.68,145.54,3397291
SPY,2024-01-11T00:00:00Z,145.81,146.39,144.5,145.08,4963386
SPY,2024-01-12T00:00:00Z,145.1,145.68,143.02,143.59,3403925
SPY,2024-01-16T00:00:00Z,142.92,144.24,142.35,143.67,2885985
SPY,2024-01-17T00:00:00Z,144.27,144.85,141.39,141.96,4398693
SPY,2024-01-18T00:00:00Z,141.66,142.23,137.68,138.23,1689904
SPY,2024-01-19T00:00:00Z,138.09,138.83,137.54,138.28,2789906
SPY,2024-01-22T00:00:00Z,137.63,138.18,134.64,135.18,2059840
SPY,2024-01-23T00:00:00Z,134.55,135.96,134.01,135.42,2493856
SPY,2024-01-24T00:00:00Z,135.28,135.82,134.37,134.91,1126392
SPY,2024-01-25T00:00:00Z,134.22,134.87,133.68,134.33,1850553
SPY,2024-01-26T00:00:00Z,134.36,134.9,132.51,133.04,4252459
SPY,2024-01-29T00:00:00Z,132.65,133.18,130.64,131.16,3923845
SPY,2024-01-30T00:00:00Z,131.24,131.76,130.47,130.99,2951664
SPY,2024-01-31T00:00:00Z,130.68,132.55,130.16,132.02,3367329
SPY,2024-02-01T00:00:00Z,131.93,132.46,130.27,130.79,1101926
SPY,2024-02-02T00:00:00Z,130.08,132.36,129.56,131.83,1567657
SPY,2024-02-05T00:00:00Z,132.32,133.29,131.79,132.76,2457243
SPY,2024-02-06T00:00:00Z,132.66,133.58,132.13,133.05,4008522
SPY,2024-02-07T00:00:00Z,133.43,135.04,132.9,134.5,1180859
SPY,2024-02-08T00:00:00Z,134.19,137.11,133.65,136.56,4964865
SPY,2024-02-09T00:00:00Z,136.96,137.73,136.41,137.18,1525423
SPY,2024-02-12T00:00:00Z,137.88,138.43,137.1,137.65,2153780
SPY,2024-02-13T00:00:00Z,137.46,138.43,136.91,137.88,1618615
SPY,2024-02-14T00:00:00Z,137.59,138.81,137.04,138.26,1251021
SPY,2024-02-15T00:00:00Z,138.72,141.78,138.17,141.22,4819420
SPY,2024-02-16T00:00:00Z,140.62,141.42,140.06,140.86,4204735
SPY,2024-02-20T00:00:00Z,140.75,141.31,137.95,138.5,3179394
SPY,2024-02-21T00:00:00Z,139.01,140.05,138.45,139.49,4121182
SPY,2024-02-22T00:00:00Z,139.36,139.92,137.51,138.06,1755903
SPY,2024-02-23T00:00:00Z,137.75,139.82,137.2,139.26,1347284
SPY,2024-02-26T00:00:00Z,139.49,140.47,138.93,139.91,2113937
SPY,2024-02-27T00:00:00Z,140.01,141.61,139.45,141.05,3937714
SPY,2024-02-28T00:00:00Z,140.86,141.42,137.93,138.48,3170283
SPY,2024-02-29T00:00:00Z,139.86,140.42,137.32,137.87,1650949
